asof_day,source,segment_type,segment_key,population,ranked_rows
2026-02-16,x,narrative,crypto,29,29
2026-02-16,x,narrative,ev,15,15
2026-02-16,x,narrative,fintech,11,11
2026-02-16,x,narrative,media,2,2
2026-02-16,x,narrative,semis,35,35
2026-02-16,x,narrative,software,7,7
2026-02-17,x,horizon,180D,61,61
2026-02-17,x,horizon,1D,247,247
2026-02-17,x,horizon,20D,244,244
2026-02-17,x,horizon,5D,259,259
2026-02-17,x,horizon,60D,169,169
2026-02-17,x,horizon,90D,149,149
2026-02-17,x,investor_type,flow_momentum,142,142
2026-02-17,x,investor_type,fundamental,95,95
2026-02-17,x,investor_type,mixed,4,4
2026-02-17,x,investor_type,technical,78,78
2026-02-17,x,narrative,ai_infra,24,24
2026-02-17,x,narrative,consumer,11,11
2026-02-17,x,narrative,crypto,29,29
2026-02-17,x,narrative,ev,15,15
2026-02-17,x,narrative,fintech,11,11
2026-02-17,x,narrative,media,2,2
2026-02-17,x,narrative,semis,35,35
2026-02-17,x,narrative,software,7,7
2026-02-18,x,horizon,180D,61,61
2026-02-18,x,horizon,1D,247,247
2026-02-18,x,horizon,20D,245,245
2026-02-18,x,horizon,5D,260,260
2026-02-18,x,horizon,60D,170,170
2026-02-18,x,horizon,90D,153,153
2026-02-18,x,investor_type,flow_momentum,143,143
2026-02-18,x,investor_type,fundamental,96,96
2026-02-18,x,investor_type,mixed,4,4
2026-02-18,x,investor_type,technical,78,78
2026-02-18,x,narrative,ai_infra,24,24
2026-02-18,x,narrative,consumer,11,11
2026-02-18,x,narrative,crypto,29,29
2026-02-18,x,narrative,ev,15,15
2026-02-18,x,narrative,fintech,11,11
2026-02-18,x,narrative,media,2,2
2026-02-18,x,narrative,semis,35,35
2026-02-18,x,narrative,software,7,7
2026-02-19,x,horizon,180D,63,63
2026-02-19,x,horizon,1D,250,250
2026-02-19,x,horizon,20D,253,253
2026-02-19,x,horizon,5D,268,268
2026-02-19,x,horizon,60D,174,174
2026-02-19,x,horizon,90D,156,156
2026-02-19,x,investor_type,flow_momentum,143,143
2026-02-19,x,investor_type,fundamental,99,99
2026-02-19,x,investor_type,mixed,4,4
2026-02-19,x,investor_type,technical,78,78
2026-02-19,x,narrative,ai_infra,23,23
2026-02-19,x,narrative,consumer,11,11
2026-02-19,x,narrative,crypto,30,30
2026-02-19,x,narrative,ev,15,15
2026-02-19,x,narrative,fintech,11,11
2026-02-19,x,narrative,media,2,2
2026-02-19,x,narrative,semis,35,35
2026-02-19,x,narrative,software,7,7
2026-02-20,x,horizon,180D,63,63
2026-02-20,x,horizon,1D,251,251
2026-02-20,x,horizon,20D,255,255
2026-02-20,x,horizon,5D,269,269
2026-02-20,x,horizon,60D,177,177
2026-02-20,x,horizon,90D,157,157
2026-02-20,x,investor_type,flow_momentum,143,143
2026-02-20,x,investor_type,fundamental,99,99
2026-02-20,x,investor_type,mixed,4,4
2026-02-20,x,investor_type,technical,78,78
2026-02-20,x,narrative,ai_infra,23,23
2026-02-20,x,narrative,consumer,11,11
2026-02-20,x,narrative,crypto,30,30
2026-02-20,x,narrative,ev,15,15
2026-02-20,x,narrative,fintech,11,11
2026-02-20,x,narrative,media,2,2
2026-02-20,x,narrative,semis,35,35
2026-02-20,x,narrative,software,7,7
2026-02-21,x,horizon,180D,63,63
2026-02-21,x,horizon,1D,253,253
2026-02-21,x,horizon,20D,258,258
2026-02-21,x,horizon,5D,269,269
2026-02-21,x,horizon,60D,180,180
2026-02-21,x,horizon,90D,158,158
2026-02-21,x,investor_type,flow_momentum,145,145
2026-02-21,x,investor_type,fundamental,101,101
2026-02-21,x,investor_type,mixed,4,4
2026-02-21,x,investor_type,technical,79,79
2026-02-21,x,narrative,ai_infra,25,25
2026-02-21,x,narrative,consumer,11,11
2026-02-21,x,narrative,crypto,31,31
2026-02-21,x,narrative,ev,15,15
2026-02-21,x,narrative,fintech,11,11
2026-02-21,x,narrative,media,2,2
2026-02-21,x,narrative,semis,36,36
2026-02-21,x,narrative,software,7,7
2026-02-22,x,horizon,180D,63,63
2026-02-22,x,horizon,1D,253,253
2026-02-22,x,horizon,20D,258,258
2026-02-22,x,horizon,5D,269,269
2026-02-22,x,horizon,60D,180,180
2026-02-22,x,horizon,90D,158,158
2026-02-22,x,investor_type,flow_momentum,145,145
2026-02-22,x,investor_type,fundamental,101,101
2026-02-22,x,investor_type,mixed,4,4
2026-02-22,x,investor_type,technical,79,79
2026-02-22,x,narrative,ai_infra,25,25
2026-02-22,x,narrative,consumer,11,11
2026-02-22,x,narrative,crypto,31,31
2026-02-22,x,narrative,ev,15,15
2026-02-22,x,narrative,fintech,11,11
2026-02-22,x,narrative,media,2,2
2026-02-22,x,narrative,semis,36,36
2026-02-22,x,narrative,software,7,7
2026-02-23,x,horizon,180D,63,63
2026-02-23,x,horizon,1D,253,253
2026-02-23,x,horizon,20D,258,258
2026-02-23,x,horizon,5D,269,269
2026-02-23,x,horizon,60D,180,180
2026-02-23,x,horizon,90D,158,158
2026-02-23,x,investor_type,flow_momentum,145,145
2026-02-23,x,investor_type,fundamental,101,101
2026-02-23,x,investor_type,mixed,4,4
2026-02-23,x,investor_type,technical,79,79
2026-02-23,x,narrative,ai_infra,25,25
2026-02-23,x,narrative,consumer,11,11
2026-02-23,x,narrative,crypto,31,31
2026-02-23,x,narrative,ev,15,15
2026-02-23,x,narrative,fintech,11,11
2026-02-23,x,narrative,media,2,2
2026-02-23,x,narrative,semis,36,36
2026-02-23,x,narrative,software,7,7
2026-02-24,x,horizon,180D,64,64
2026-02-24,x,horizon,1D,252,252
2026-02-24,x,horizon,20D,259,259
2026-02-24,x,horizon,5D,269,269
2026-02-24,x,horizon,60D,181,181
2026-02-24,x,horizon,90D,164,164
2026-02-24,x,investor_type,flow_momentum,145,145
2026-02-24,x,investor_type,fundamental,101,101
2026-02-24,x,investor_type,mixed,4,4
2026-02-24,x,investor_type,technical,80,80
2026-02-24,x,narrative,ai_infra,25,25
2026-02-24,x,narrative,consumer,11,11
2026-02-24,x,narrative,crypto,31,31
2026-02-24,x,narrative,ev,14,14
2026-02-24,x,narrative,fintech,11,11
2026-02-24,x,narrative,media,2,2
2026-02-24,x,narrative,semis,36,36
2026-02-24,x,narrative,software,7,7
2026-02-25,x,horizon,180D,65,65
2026-02-25,x,horizon,1D,254,254
2026-02-25,x,horizon,20D,260,260
2026-02-25,x,horizon,5D,272,272
2026-02-25,x,horizon,60D,181,181
2026-02-25,x,horizon,90D,168,168
2026-02-25,x,investor_type,flow_momentum,145,145
2026-02-25,x,investor_type,fundamental,101,101
2026-02-25,x,investor_type,mixed,4,4
2026-02-25,x,investor_type,technical,80,80
2026-02-25,x,narrative,ai_infra,26,26
2026-02-25,x,narrative,consumer,11,11
2026-02-25,x,narrative,crypto,31,31
2026-02-25,x,narrative,ev,14,14
2026-02-25,x,narrative,fintech,11,11
2026-02-25,x,narrative,media,2,2
2026-02-25,x,narrative,semis,36,36
2026-02-25,x,narrative,software,8,8
2026-02-26,x,horizon,180D,65,65
2026-02-26,x,horizon,1D,255,255
2026-02-26,x,horizon,20D,263,263
2026-02-26,x,horizon,5D,275,275
2026-02-26,x,horizon,60D,181,181
2026-02-26,x,horizon,90D,168,168
2026-02-26,x,investor_type,flow_momentum,145,145
2026-02-26,x,investor_type,fundamental,102,102
2026-02-26,x,investor_type,mixed,4,4
2026-02-26,x,investor_type,technical,83,83
2026-02-26,x,narrative,ai_infra,26,26
2026-02-26,x,narrative,consumer,11,11
2026-02-26,x,narrative,crypto,31,31
2026-02-26,x,narrative,ev,14,14
2026-02-26,x,narrative,fintech,11,11
2026-02-26,x,narrative,media,2,2
2026-02-26,x,narrative,semis,36,36
2026-02-26,x,narrative,software,8,8
2026-02-27,x,horizon,180D,66,66
2026-02-27,x,horizon,1D,255,255
2026-02-27,x,horizon,20D,265,265
2026-02-27,x,horizon,5D,277,277
2026-02-27,x,horizon,60D,185,185
2026-02-27,x,horizon,90D,169,169
2026-02-27,x,investor_type,flow_momentum,147,147
2026-02-27,x,investor_type,fundamental,104,104
2026-02-27,x,investor_type,mixed,4,4
2026-02-27,x,investor_type,technical,84,84
2026-02-27,x,narrative,ai_infra,26,26
2026-02-27,x,narrative,consumer,12,12
2026-02-27,x,narrative,crypto,33,33
2026-02-27,x,narrative,ev,14,14
2026-02-27,x,narrative,fintech,11,11
2026-02-27,x,narrative,media,3,3
2026-02-27,x,narrative,semis,37,37
2026-02-27,x,narrative,software,8,8
2026-02-28,x,horizon,180D,67,67
2026-02-28,x,horizon,1D,257,257
2026-02-28,x,horizon,20D,269,269
2026-02-28,x,horizon,5D,279,279
2026-02-28,x,horizon,60D,187,187
2026-02-28,x,horizon,90D,170,170
2026-02-28,x,investor_type,flow_momentum,147,147
2026-02-28,x,investor_type,fundamental,104,104
2026-02-28,x,investor_type,mixed,4,4
2026-02-28,x,investor_type,technical,85,85
2026-02-28,x,narrative,ai_infra,26,26
2026-02-28,x,narrative,consumer,12,12
2026-02-28,x,narrative,crypto,33,33
2026-02-28,x,narrative,ev,15,15
2026-02-28,x,narrative,fintech,11,11
2026-02-28,x,narrative,media,3,3
2026-02-28,x,narrative,semis,37,37
2026-02-28,x,narrative,software,8,8
2026-03-01,x,horizon,180D,67,67
2026-03-01,x,horizon,1D,257,257
2026-03-01,x,horizon,20D,269,269
2026-03-01,x,horizon,5D,279,279
2026-03-01,x,horizon,60D,187,187
2026-03-01,x,horizon,90D,170,170
2026-03-01,x,investor_type,flow_momentum,147,147
2026-03-01,x,investor_type,fundamental,104,104
2026-03-01,x,investor_type,mixed,4,4
2026-03-01,x,investor_type,technical,85,85
2026-03-01,x,narrative,ai_infra,26,26
2026-03-01,x,narrative,consumer,12,12
2026-03-01,x,narrative,crypto,33,33
2026-03-01,x,narrative,ev,15,15
2026-03-01,x,narrative,fintech,11,11
2026-03-01,x,narrative,media,3,3
2026-03-01,x,narrative,semis,37,37
2026-03-01,x,narrative,software,8,8
2026-03-02,x,horizon,180D,67,67
2026-03-02,x,horizon,1D,257,257
2026-03-02,x,horizon,20D,269,269
2026-03-02,x,horizon,5D,279,279
2026-03-02,x,horizon,60D,187,187
2026-03-02,x,horizon,90D,170,170
2026-03-02,x,investor_type,flow_momentum,147,147
2026-03-02,x,investor_type,fundamental,104,104
2026-03-02,x,investor_type,mixed,4,4
2026-03-02,x,investor_type,technical,85,85
2026-03-02,x,narrative,ai_infra,26,26
2026-03-02,x,narrative,consumer,12,12
2026-03-02,x,narrative,crypto,33,33
2026-03-02,x,narrative,ev,15,15
2026-03-02,x,narrative,fintech,11,11
2026-03-02,x,narrative,media,3,3
2026-03-02,x,narrative,semis,37,37
2026-03-02,x,narrative,software,8,8
2026-03-03,x,horizon,180D,67,67
2026-03-03,x,horizon,1D,260,260
2026-03-03,x,horizon,20D,273,273
2026-03-03,x,horizon,5D,285,285
2026-03-03,x,horizon,60D,186,186
2026-03-03,x,horizon,90D,173,173
2026-03-03,x,investor_type,flow_momentum,147,147
2026-03-03,x,investor_type,fundamental,105,105
2026-03-03,x,investor_type,mixed,4,4
2026-03-03,x,investor_type,technical,87,87
2026-03-03,x,narrative,ai_infra,26,26
2026-03-03,x,narrative,consumer,12,12
2026-03-03,x,narrative,crypto,35,35
2026-03-03,x,narrative,ev,15,15
2026-03-03,x,narrative,fintech,11,11
2026-03-03,x,narrative,media,3,3
2026-03-03,x,narrative,semis,38,38
2026-03-03,x,narrative,software,8,8
2026-03-04,x,horizon,180D,67,67
2026-03-04,x,horizon,1D,262,262
2026-03-04,x,horizon,20D,277,277
2026-03-04,x,horizon,5D,287,287
2026-03-04,x,horizon,60D,187,187
2026-03-04,x,horizon,90D,177,177
2026-03-04,x,investor_type,flow_momentum,147,147
2026-03-04,x,investor_type,fundamental,106,106
2026-03-04,x,investor_type,mixed,4,4
2026-03-04,x,investor_type,technical,89,89
2026-03-04,x,narrative,ai_infra,26,26
2026-03-04,x,narrative,consumer,12,12
2026-03-04,x,narrative,crypto,36,36
2026-03-04,x,narrative,ev,15,15
2026-03-04,x,narrative,fintech,12,12
2026-03-04,x,narrative,media,3,3
2026-03-04,x,narrative,semis,38,38
2026-03-04,x,narrative,software,8,8
2026-03-05,x,horizon,180D,67,67
2026-03-05,x,horizon,1D,263,263
2026-03-05,x,horizon,20D,277,277
2026-03-05,x,horizon,5D,289,289
2026-03-05,x,horizon,60D,192,192
2026-03-05,x,horizon,90D,181,181
2026-03-05,x,investor_type,flow_momentum,147,147
2026-03-05,x,investor_type,fundamental,107,107
2026-03-05,x,investor_type,mixed,4,4
2026-03-05,x,investor_type,technical,89,89
2026-03-05,x,narrative,ai_infra,26,26
2026-03-05,x,narrative,consumer,12,12
2026-03-05,x,narrative,crypto,36,36
2026-03-05,x,narrative,ev,15,15
2026-03-05,x,narrative,fintech,12,12
2026-03-05,x,narrative,media,3,3
2026-03-05,x,narrative,semis,38,38
2026-03-05,x,narrative,software,9,9
2026-03-06,x,horizon,180D,68,68
2026-03-06,x,horizon,1D,264,264
2026-03-06,x,horizon,20D,278,278
2026-03-06,x,horizon,5D,291,291
2026-03-06,x,horizon,60D,192,192
2026-03-06,x,horizon,90D,183,183
2026-03-06,x,investor_type,flow_momentum,147,147
2026-03-06,x,investor_type,fundamental,109,109
2026-03-06,x,investor_type,mixed,5,5
2026-03-06,x,investor_type,technical,89,89
2026-03-06,x,narrative,ai_infra,26,26
2026-03-06,x,narrative,consumer,13,13
2026-03-06,x,narrative,crypto,36,36
2026-03-06,x,narrative,ev,15,15
2026-03-06,x,narrative,fintech,12,12
2026-03-06,x,narrative,media,2,2
2026-03-06,x,narrative,semis,38,38
2026-03-06,x,narrative,software,9,9
2026-03-07,x,horizon,180D,70,70
2026-03-07,x,horizon,1D,266,266
2026-03-07,x,horizon,20D,283,283
2026-03-07,x,horizon,5D,293,293
2026-03-07,x,horizon,60D,195,195
2026-03-07,x,horizon,90D,185,185
2026-03-07,x,investor_type,flow_momentum,148,148
2026-03-07,x,investor_type,fundamental,110,110
2026-03-07,x,investor_type,mixed,6,6
2026-03-07,x,investor_type,technical,90,90
2026-03-07,x,narrative,ai_infra,26,26
2026-03-07,x,narrative,consumer,12,12
2026-03-07,x,narrative,crypto,37,37
2026-03-07,x,narrative,ev,15,15
2026-03-07,x,narrative,fintech,12,12
2026-03-07,x,narrative,media,2,2
2026-03-07,x,narrative,semis,38,38
2026-03-07,x,narrative,software,9,9
2026-03-08,x,horizon,180D,70,70
2026-03-08,x,horizon,1D,266,266
2026-03-08,x,horizon,20D,283,283
2026-03-08,x,horizon,5D,293,293
2026-03-08,x,horizon,60D,195,195
2026-03-08,x,horizon,90D,185,185
2026-03-08,x,investor_type,flow_momentum,148,148
2026-03-08,x,investor_type,fundamental,110,110
2026-03-08,x,investor_type,mixed,6,6
2026-03-08,x,investor_type,technical,90,90
2026-03-08,x,narrative,ai_infra,26,26
2026-03-08,x,narrative,consumer,12,12
2026-03-08,x,narrative,crypto,37,37
2026-03-08,x,narrative,ev,15,15
2026-03-08,x,narrative,fintech,12,12
2026-03-08,x,narrative,media,2,2
2026-03-08,x,narrative,semis,38,38
2026-03-08,x,narrative,software,9,9
2026-03-09,x,horizon,180D,70,70
2026-03-09,x,horizon,1D,266,266
2026-03-09,x,horizon,20D,283,283
2026-03-09,x,horizon,5D,293,293
2026-03-09,x,horizon,60D,195,195
2026-03-09,x,horizon,90D,185,185
2026-03-09,x,investor_type,flow_momentum,148,148
2026-03-09,x,investor_type,fundamental,110,110
2026-03-09,x,investor_type,mixed,6,6
2026-03-09,x,investor_type,technical,90,90
2026-03-09,x,narrative,ai_infra,26,26
2026-03-09,x,narrative,consumer,12,12
2026-03-09,x,narrative,crypto,37,37
2026-03-09,x,narrative,ev,15,15
2026-03-09,x,narrative,fintech,12,12
2026-03-09,x,narrative,media,2,2
2026-03-09,x,narrative,semis,38,38
2026-03-09,x,narrative,software,9,9
2026-03-10,x,horizon,180D,73,73
2026-03-10,x,horizon,1D,267,267
2026-03-10,x,horizon,20D,282,282
2026-03-10,x,horizon,5D,294,294
2026-03-10,x,horizon,60D,198,198
2026-03-10,x,horizon,90D,190,190
2026-03-10,x,investor_type,flow_momentum,149,149
2026-03-10,x,investor_type,fundamental,111,111
2026-03-10,x,investor_type,mixed,6,6
2026-03-10,x,investor_type,technical,91,91
2026-03-10,x,narrative,ai_infra,26,26
2026-03-10,x,narrative,consumer,12,12
2026-03-10,x,narrative,crypto,37,37
2026-03-10,x,narrative,ev,15,15
2026-03-10,x,narrative,fintech,12,12
2026-03-10,x,narrative,media,2,2
2026-03-10,x,narrative,semis,38,38
2026-03-10,x,narrative,software,8,8
2026-03-11,x,horizon,180D,73,73
2026-03-11,x,horizon,1D,272,272
2026-03-11,x,horizon,20D,286,286
2026-03-11,x,horizon,5D,294,294
2026-03-11,x,horizon,60D,199,199
2026-03-11,x,horizon,90D,193,193
2026-03-11,x,investor_type,flow_momentum,150,150
2026-03-11,x,investor_type,fundamental,113,113
2026-03-11,x,investor_type,mixed,6,6
2026-03-11,x,investor_type,technical,96,96
2026-03-11,x,narrative,ai_infra,26,26
2026-03-11,x,narrative,consumer,13,13
2026-03-11,x,narrative,crypto,38,38
2026-03-11,x,narrative,ev,15,15
2026-03-11,x,narrative,fintech,12,12
2026-03-11,x,narrative,media,2,2
2026-03-11,x,narrative,semis,40,40
2026-03-11,x,narrative,software,9,9
2026-03-12,x,horizon,180D,73,73
2026-03-12,x,horizon,1D,274,274
2026-03-12,x,horizon,20D,288,288
2026-03-12,x,horizon,5D,296,296
2026-03-12,x,horizon,60D,200,200
2026-03-12,x,horizon,90D,195,195
2026-03-12,x,investor_type,flow_momentum,152,152
2026-03-12,x,investor_type,fundamental,113,113
2026-03-12,x,investor_type,mixed,6,6
2026-03-12,x,investor_type,technical,95,95
2026-03-12,x,narrative,ai_infra,27,27
2026-03-12,x,narrative,consumer,13,13
2026-03-12,x,narrative,crypto,38,38
2026-03-12,x,narrative,ev,15,15
2026-03-12,x,narrative,fintech,12,12
2026-03-12,x,narrative,media,2,2
2026-03-12,x,narrative,semis,40,40
2026-03-12,x,narrative,software,9,9
2026-03-13,x,horizon,180D,73,73
2026-03-13,x,horizon,1D,275,275
2026-03-13,x,horizon,20D,289,289
2026-03-13,x,horizon,5D,299,299
2026-03-13,x,horizon,60D,202,202
2026-03-13,x,horizon,90D,195,195
2026-03-13,x,investor_type,flow_momentum,153,153
2026-03-13,x,investor_type,fundamental,116,116
2026-03-13,x,investor_type,mixed,6,6
2026-03-13,x,investor_type,technical,94,94
2026-03-13,x,narrative,ai_infra,27,27
2026-03-13,x,narrative,consumer,13,13
2026-03-13,x,narrative,crypto,38,38
2026-03-13,x,narrative,ev,15,15
2026-03-13,x,narrative,fintech,12,12
2026-03-13,x,narrative,media,2,2
2026-03-13,x,narrative,semis,40,40
2026-03-13,x,narrative,software,9,9
2026-03-14,x,horizon,180D,74,74
2026-03-14,x,horizon,1D,275,275
2026-03-14,x,horizon,20D,289,289
2026-03-14,x,horizon,5D,301,301
2026-03-14,x,horizon,60D,206,206
2026-03-14,x,horizon,90D,197,197
2026-03-14,x,investor_type,flow_momentum,154,154
2026-03-14,x,investor_type,fundamental,115,115
2026-03-14,x,investor_type,mixed,7,7
2026-03-14,x,investor_type,technical,94,94
2026-03-14,x,narrative,ai_infra,27,27
2026-03-14,x,narrative,consumer,13,13
2026-03-14,x,narrative,crypto,38,38
2026-03-14,x,narrative,ev,15,15
2026-03-14,x,narrative,fintech,12,12
2026-03-14,x,narrative,media,2,2
2026-03-14,x,narrative,semis,40,40
2026-03-14,x,narrative,software,9,9
2026-03-15,x,horizon,180D,74,74
2026-03-15,x,horizon,1D,275,275
2026-03-15,x,horizon,20D,289,289
2026-03-15,x,horizon,5D,301,301
2026-03-15,x,horizon,60D,206,206
2026-03-15,x,horizon,90D,197,197
2026-03-15,x,investor_type,flow_momentum,154,154
2026-03-15,x,investor_type,fundamental,115,115
2026-03-15,x,investor_type,mixed,7,7
2026-03-15,x,investor_type,technical,94,94
2026-03-15,x,narrative,ai_infra,27,27
2026-03-15,x,narrative,consumer,13,13
2026-03-15,x,narrative,crypto,38,38
2026-03-15,x,narrative,ev,15,15
2026-03-15,x,narrative,fintech,12,12
2026-03-15,x,narrative,media,2,2
2026-03-15,x,narrative,semis,40,40
2026-03-15,x,narrative,software,9,9
2026-03-16,x,horizon,180D,74,74
2026-03-16,x,horizon,1D,275,275
2026-03-16,x,horizon,20D,289,289
2026-03-16,x,horizon,5D,301,301
2026-03-16,x,horizon,60D,206,206
2026-03-16,x,horizon,90D,197,197
2026-03-16,x,investor_type,flow_momentum,154,154
2026-03-16,x,investor_type,fundamental,115,115
2026-03-16,x,investor_type,mixed,7,7
2026-03-16,x,investor_type,technical,94,94
2026-03-16,x,narrative,ai_infra,27,27
2026-03-16,x,narrative,consumer,13,13
2026-03-16,x,narrative,crypto,38,38
2026-03-16,x,narrative,ev,15,15
2026-03-16,x,narrative,fintech,12,12
2026-03-16,x,narrative,media,2,2
2026-03-16,x,narrative,semis,40,40
2026-03-16,x,narrative,software,9,9
2026-03-17,x,horizon,180D,74,74
2026-03-17,x,horizon,1D,277,277
2026-03-17,x,horizon,20D,289,289
2026-03-17,x,horizon,5D,302,302
2026-03-17,x,horizon,60D,208,208
2026-03-17,x,horizon,90D,201,201
2026-03-17,x,investor_type,flow_momentum,153,153
2026-03-17,x,investor_type,fundamental,117,117
2026-03-17,x,investor_type,mixed,7,7
2026-03-17,x,investor_type,technical,95,95
2026-03-17,x,narrative,ai_infra,28,28
2026-03-17,x,narrative,consumer,13,13
2026-03-17,x,narrative,crypto,38,38
2026-03-17,x,narrative,ev,15,15
2026-03-17,x,narrative,fintech,12,12
2026-03-17,x,narrative,media,2,2
2026-03-17,x,narrative,semis,40,40
2026-03-17,x,narrative,software,9,9
2026-03-18,x,horizon,180D,74,74
2026-03-18,x,horizon,1D,278,278
2026-03-18,x,horizon,20D,291,291
2026-03-18,x,horizon,5D,304,304
2026-03-18,x,horizon,60D,206,206
2026-03-18,x,horizon,90D,204,204
2026-03-18,x,investor_type,flow_momentum,153,153
2026-03-18,x,investor_type,fundamental,118,118
2026-03-18,x,investor_type,mixed,7,7
